LIMIT_BAL,EDUCATION,MARRIAGE,AGE,max_delay,mean_delay,n_months_delayed,avg_bill_amt,avg_pay_amt,payment_to_bill_ratio,credit_utilization,bill_trend,default
230000,1,2,29,1,-0.8333333333333334,1,371.3333333333333,371.3333333333333,0.9995513683266039,0.0016144927536231883,249.94285714285715,0
70000,1,2,29,0,0.0,0,71279.16666666667,2966.6666666666665,0.0416202919967452,1.0182738095238095,-1452.0285714285715,0
450000,1,1,29,0,0.0,0,71006.5,5898.666666666667,0.08307201201765092,0.15779222222222222,-6389.8,0
80000,2,2,29,0,0.0,0,63852.833333333336,2366.8333333333335,0.03706690888968934,0.7981604166666667,-5897.571428571428,0
380000,2,2,30,0,0.0,0,258788.16666666666,10072.833333333334,0.03892305809767313,0.6810214912280701,-20541.742857142857,0
100000,2,1,31,0,-0.16666666666666666,0,74915.0,22417.5,0.29923847196050646,0.74915,-12560.742857142857,0
30000,2,1,31,0,0.0,0,24771.833333333332,3833.3333333333335,0.1547446041229345,0.8257277777777777,675.9142857142857,0
140000,1,2,31,0,0.0,0,5922.0,1133.3333333333333,0.19137140123265697,0.0423,830.0,0
320000,1,2,27,2,1.8333333333333333,6,41021.666666666664,1416.6666666666667,0.03453445522912595,0.12819270833333332,-922.4,1
20000,2,1,24,0,0.0,0,17853.833333333332,1204.5,0.06746387364176094,0.8926916666666667,-111.45714285714286,0
350000,2,2,25,2,0.3333333333333333,1,267907.8333333333,9512.666666666666,0.035507213919206096,0.7654509523809523,-49709.45714285714,1
180000,2,2,25,0,0.0,0,105488.16666666667,3835.8333333333335,0.0363626309386504,0.5860453703703704,-19225.17142857143,0
30000,2,2,23,0,0.0,0,26953.333333333332,1751.3333333333333,0.06497610081560218,0.8984444444444444,-416.85714285714283,0
110000,1,2,24,2,0.3333333333333333,1,90074.66666666667,4343.5,0.0482210162290984,0.8188606060606061,-14653.885714285714,0
50000,2,2,24,0,-0.3333333333333333,0,2614.0,526.5,0.20140261396238443,0.05228,-665.6,0
200000,2,2,31,-1,-1.0,0,9622.166666666666,12671.5,1.3168843315897045,0.04811083333333333,3131.8000000000006,0
100000,2,2,29,0,0.0,0,89059.83333333333,3194.0,0.035863462834044464,0.8905983333333333,8480.2,0
100000,1,2,27,-1,-1.3333333333333333,0,1693.1666666666667,1450.6666666666667,0.8566929133858268,0.016931666666666668,-232.99999999999994,0
150000,1,2,29,2,-0.16666666666666666,1,1095.5,467.0,0.42622452083967144,0.0073033333333333336,-233.68571428571428,1
60000,2,1,27,0,0.0,0,45911.833333333336,5498.166666666667,0.11975445780333391,0.7651972222222223,-6767.914285714286,0
80000,2,1,27,0,-0.8333333333333334,0,6605.833333333333,3216.1666666666665,0.4868553839943486,0.08257291666666666,-2728.7714285714287,0
150000,1,2,26,0,-0.8333333333333334,0,2210.8333333333335,1495.8333333333333,0.67654153475049,0.01473888888888889,-951.4,0
30000,1,2,27,0,0.0,0,29095.333333333332,1902.0,0.06537093364953343,0.9698444444444444,-534.2857142857143,1
150000,1,2,26,0,0.0,0,152665.5,4500.0,0.029476175608137173,1.01777,-32776.885714285716,0
250000,1,2,26,0,0.0,0,40938.833333333336,2426.1666666666665,0.059262968481562,0.16375533333333334,-3490.6,0
500000,1,2,29,0,0.0,0,25288.333333333332,5860.666666666667,0.23175224575070355,0.050576666666666666,-4191.828571428571,0
230000,1,2,28,0,0.0,0,39426.833333333336,2107.8333333333335,0.053461671781604825,0.17142101449275363,-11699.742857142857,0
160000,1,2,29,-2,-2.0,0,3183.8333333333335,3533.8333333333335,1.1098722780569514,0.019898958333333334,565.1714285714286,0
360000,1,1,31,-2,-2.0,0,30298.666666666668,31372.666666666668,1.035441408635096,0.08416296296296297,-1128.9142857142858,0
400000,2,1,30,0,0.0,0,18823.833333333332,2734.1666666666665,0.1452489729423431,0.04705958333333333,-5261.285714285715,0
130000,1,2,29,2,0.3333333333333333,1,97565.5,3787.0,0.038814883651011114,0.7505038461538461,371.62857142857143,0
80000,1,2,28,0,0.0,0,73726.33333333333,3100.0,0.042047296426657985,0.9215791666666666,930.4,0
160000,1,2,28,-2,-2.0,0,1413.8333333333333,1372.5,0.9706506364922206,0.008836458333333333,94.37142857142857,0
390000,1,1,28,0,0.0,0,65535.666666666664,5001.166666666667,0.07631194130437546,0.16804017094017093,956.4571428571429,0
200000,2,2,31,2,0.0,2,2858.5,5075.666666666667,1.775536380597015,0.0142925,387.34285714285716,1
30000,2,1,30,0,0.0,0,10524.666666666666,856.0,0.081331454179797,0.3508222222222222,595.8285714285714,0
50000,3,2,31,3,0.8333333333333334,3,1582.5,960.0,0.6065711878685762,0.03165,452.37142857142857,0
180000,2,2,31,0,0.0,0,62778.0,18137.5,0.2889141394699325,0.34876666666666667,-6063.714285714285,0
200000,3,2,32,0,0.0,0,155181.16666666666,6616.666666666667,0.04263828982867355,0.7759058333333333,375.6857142857143,0
180000,2,1,32,2,0.3333333333333333,1,113132.5,4334.833333333333,0.03831637192912156,0.6285138888888889,-17517.97142857143,0
250000,1,2,31,0,-0.3333333333333333,0,20038.833333333332,6033.5,0.30108787863665853,0.08015533333333333,-6189.5142857142855,0
180000,1,2,29,0,-0.8333333333333334,0,10450.666666666666,10205.666666666666,0.9765409456981102,0.058059259259259255,4061.714285714286,0
50000,2,1,32,0,0.0,0,33125.0,1724.1666666666667,0.05205005257835181,0.6625,-3801.714285714286,0
220000,1,1,33,0,0.0,0,164024.5,8588.666666666666,0.05236204310733751,0.7455659090909091,-8092.085714285714,0
360000,2,1,31,-2,-2.0,0,990.0,1653.3333333333333,1.669752566907928,0.00275,0.0,0
500000,1,2,29,0,0.0,0,24971.5,4175.0,0.16718948141226725,0.049943,-5741.114285714286,0
50000,3,1,30,-1,-1.0,0,1542.1666666666667,1933.3333333333333,1.2535119948130538,0.030843333333333334,211.62857142857143,0
150000,2,2,30,-1,-1.3333333333333333,0,89.66666666666667,604.0,5.0,0.0005977777777777778,85.3142857142857,0
150000,2,2,31,0,-0.8333333333333334,0,19378.5,19392.833333333332,1.0007310444475024,0.12919,4130.371428571429,0
300000,1,2,31,-1,-1.0,0,12253.833333333334,12633.0,1.0309286763505794,0.04084611111111111,-1602.7714285714285,0
130000,1,2,24,2,0.3333333333333333,1,87080.16666666667,4754.666666666667,0.05460092405097209,0.6698474358974359,1914.2,0
30000,3,2,22,2,1.3333333333333333,4,18431.5,1333.3333333333333,0.07233927118184284,0.6143833333333333,1104.5428571428572,0
90000,2,2,25,0,-0.8333333333333334,0,14438.833333333334,9854.333333333334,0.6824803195050442,0.16043148148148148,-2788.7714285714287,0
90000,2,2,25,2,0.0,1,28983.833333333332,886.6666666666666,0.03059159076271966,0.3220425925925926,-18487.22857142857,1
70000,3,2,25,0,0.0,0,25168.5,3011.5,0.11965274282838449,0.35955,-2999.6857142857143,0
80000,2,1,25,0,0.0,0,60435.333333333336,2241.8333333333335,0.03709464360075342,0.7554416666666667,-7545.085714285714,1
60000,2,2,25,0,0.0,0,12475.0,1907.0,0.15286368919586912,0.20791666666666667,2075.4857142857145,1
60000,3,2,26,2,-0.16666666666666666,1,4692.833333333333,2689.1666666666665,0.5730165494708431,0.07821388888888889,-213.0,0
420000,2,2,27,-2,-2.0,0,15000.0,14999.333333333334,0.9999444450617215,0.03571428571428571,0.0,0
200000,1,2,27,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,1
220000,1,2,29,0,-1.1666666666666667,0,18580.833333333332,21860.0,1.1764705882352942,0.08445833333333333,6357.857142857142,0
170000,1,2,29,0,-1.1666666666666667,0,1166.6666666666667,833.3333333333334,0.7141836880445651,0.0068627450980392165,-657.1428571428571,0
500000,3,2,29,-2,-2.0,0,2624.6666666666665,6868.5,2.6167375706394056,0.005249333333333333,-702.2857142857143,1
60000,1,2,29,2,-0.16666666666666666,2,796.5,763.3333333333334,0.9581589958158996,0.013275,145.85714285714286,1
140000,2,2,30,-2,-2.0,0,127.83333333333333,127.83333333333333,0.9986979166666666,0.000913095238095238,-10.714285714285714,0
100000,2,1,31,0,-0.6666666666666666,0,32335.333333333332,1087.5,0.03363176694345224,0.3233533333333333,-21189.77142857143,0
180000,1,2,31,-2,-2.0,0,1461.5,1635.6666666666667,1.119042189281642,0.008119444444444445,-547.4,0
360000,1,2,31,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0
420000,1,2,31,0,0.0,0,275568.5,20500.0,0.07439162168896803,0.6561154761904762,17059.285714285714,1
200000,2,2,29,-1,-1.0,0,1542.6666666666667,1966.0,1.2742789240574701,0.007713333333333333,386.22857142857146,0
260000,2,1,31,0,0.0,0,86545.5,3520.5,0.040677946517638085,0.3328673076923077,1955.8,0
300000,2,2,30,-2,-2.0,0,19666.333333333332,16610.833333333332,0.8446258019135755,0.06555444444444444,228.57142857142858,0
400000,1,2,29,2,0.3333333333333333,1,73385.83333333333,3627.8333333333335,0.049434951262275276,0.18346458333333332,-730.2571428571429,1
220000,1,2,30,0,-0.3333333333333333,0,24368.5,11076.166666666666,0.45452493639372965,0.1107659090909091,-1639.9714285714285,0
130000,1,2,30,0,-0.8333333333333334,0,1537.5,1454.5,0.9459137220897463,0.011826923076923077,59.05714285714286,1
150000,1,2,29,-1,-1.0,0,12101.5,13178.166666666666,1.0889546894367168,0.08067666666666666,3793.2285714285713,0
280000,1,2,33,0,0.0,0,262516.3333333333,10918.833333333334,0.04159294114211234,0.9375583333333333,-2183.942857142857,0
230000,1,2,33,0,0.0,0,195624.5,8971.666666666666,0.04586163299106793,0.850541304347826,5256.942857142857,0
180000,2,1,28,0,0.0,0,43162.166666666664,2000.3333333333333,0.0463444206754346,0.2397898148148148,-2370.0285714285715,0
270000,2,2,29,0,0.0,0,22572.666666666668,1743.5,0.07723886382598551,0.08360246913580248,-5192.171428571429,0
190000,4,2,30,0,-0.16666666666666666,0,142015.66666666666,17724.333333333332,0.12480533273872045,0.7474508771929824,-38513.42857142857,0
150000,3,2,30,0,0.0,0,68567.83333333333,2638.3333333333335,0.038477618325360716,0.45711888888888885,-625.8571428571429,0
230000,1,2,28,-1,-1.8333333333333333,0,1691.5,1765.6666666666667,1.043743842364532,0.0073543478260869564,1191.4,1
70000,3,1,29,0,0.0,0,25638.333333333332,1666.6666666666667,0.06500640313070838,0.36626190476190473,1155.8285714285714,0
500000,2,2,29,-2,-2.0,0,2938.1666666666665,2970.0,1.0107770845150312,0.005876333333333333,-37.57142857142857,0
50000,2,1,30,0,0.0,0,37122.0,1567.3333333333333,0.04222095513462307,0.74244,-3134.6857142857143,1
220000,1,2,29,0,0.0,0,186262.33333333334,6947.833333333333,0.0373012996890589,0.8466469696969697,-17069.2,1
210000,2,1,30,-1,-1.6666666666666667,0,469.6666666666667,0.0,0.0,0.0022365079365079367,-402.5714285714286,0
260000,2,1,30,0,0.0,0,68651.83333333333,2466.8333333333335,0.03593243216997805,0.2640455128205128,1002.3142857142857,0
280000,1,2,29,0,-0.8333333333333334,0,3683.1666666666665,2069.8333333333335,0.561945701357466,0.013154166666666666,1016.3142857142857,0
180000,1,2,30,-1,-1.0,0,290.0,255.0,0.8788052843193567,0.0016111111111111111,-10.285714285714286,0
30000,3,1,29,2,1.8333333333333333,6,29097.166666666668,1340.6666666666667,0.046075241717454064,0.9699055555555556,247.11428571428573,1
20000,2,1,30,2,0.0,3,260.0,130.0,0.4996796925048046,0.013,0.0,1
200000,2,1,32,2,0.8333333333333334,4,1489.5,924.1666666666666,0.6203848735735064,0.0074475,953.8,0
80000,1,2,30,3,0.8333333333333334,2,69850.66666666667,2133.3333333333335,0.030541272473485166,0.8731333333333334,-7382.742857142857,1
90000,2,2,31,2,0.6666666666666666,2,24954.666666666668,1551.0,0.062152288467831884,0.27727407407407406,952.4,1
20000,2,1,32,2,1.0,3,16887.333333333332,1116.6666666666667,0.06612385886997287,0.8443666666666666,781.2,1
30000,3,1,32,2,0.3333333333333333,1,28193.5,1817.1666666666667,0.06445300954114991,0.9397833333333333,368.2,0
70000,1,2,29,0,0.0,0,58693.5,2516.6666666666665,0.04287799365064942,0.8384785714285714,-3026.3714285714286,0
200000,2,1,29,0,0.0,0,73378.5,3392.3333333333335,0.04623051204709816,0.3668925,-442.3142857142857,0
420000,2,2,29,0,-0.3333333333333333,0,163146.66666666666,32385.666666666668,0.19850625356912638,0.3884444444444444,-38328.28571428572,0
130000,2,1,29,0,0.0,0,127185.0,6384.333333333333,0.05019715349405263,0.9783461538461539,-2562.342857142857,0
160000,1,2,30,0,0.0,0,58631.5,2966.6666666666665,0.05059836834475113,0.366446875,-4883.4,0
320000,1,1,29,0,-1.1666666666666667,0,1788.5,1221.5,0.682910920611256,0.0055890625,-1079.7428571428572,0
130000,1,2,29,0,-0.5,0,65609.83333333333,19127.5,0.29153330285017526,0.5046910256410256,22145.628571428573,0
200000,1,2,29,1,-1.0,1,6810.333333333333,9597.0,1.4091476396740328,0.03405166666666667,-173.3714285714286,1
320000,1,2,30,-2,-2.0,0,1888.6666666666667,3569.3333333333335,1.8897026383128916,0.005902083333333334,-647.7142857142857,0
400000,2,1,30,0,0.0,0,65550.66666666667,2603.6666666666665,0.03971981032532004,0.16387666666666667,558.7428571428571,0
390000,2,2,30,0,-0.3333333333333333,0,36863.333333333336,16160.333333333334,0.43838304375149767,0.09452136752136753,11918.457142857143,0
100000,1,1,29,0,-0.5,0,18331.166666666668,6316.666666666667,0.34458304542313706,0.18331166666666668,-4182.542857142857,0
100000,2,1,30,0,-0.16666666666666666,0,82805.16666666667,4367.166666666667,0.052740161664305035,0.8280516666666667,-7582.428571428572,0
400000,2,2,31,0,0.0,0,7110.333333333333,1833.3333333333333,0.25783465766589314,0.01777583333333333,-585.8285714285714,0
100000,2,1,27,2,0.3333333333333333,2,4428.5,2609.8333333333335,0.589304531085353,0.044285,892.2,1
300000,3,1,27,-1,-1.0,0,836.6666666666666,836.6666666666666,0.9998008364867557,0.002788888888888889,-315.42857142857144,0
20000,2,2,27,0,0.0,0,16695.666666666668,1438.3333333333333,0.08614923883204392,0.8347833333333334,577.3714285714286,0
50000,2,2,27,0,-0.3333333333333333,0,19954.333333333332,1416.6666666666667,0.07099484660936965,0.39908666666666665,-6233.371428571429,0
100000,1,2,30,2,2.0,6,33246.5,1616.6666666666667,0.04862642871465811,0.332465,1017.2857142857143,0
200000,2,1,30,0,0.0,0,196431.0,7516.666666666667,0.03826616108950803,0.982155,350.9714285714286,0
300000,2,2,30,2,0.3333333333333333,1,214464.5,9666.666666666666,0.04507346975570179,0.7148816666666666,-16430.77142857143,0
240000,3,1,30,-1,-1.0,0,5665.833333333333,4708.166666666667,0.8309507000823626,0.023607638888888886,-2548.1428571428573,0
240000,2,1,30,-1,-1.0,0,12790.166666666666,11246.5,0.8792968648197858,0.05329236111111111,-1590.2571428571428,0
120000,3,1,30,2,0.5,2,106012.66666666667,3092.3333333333335,0.029169424456473036,0.8834388888888889,-8291.942857142858,1
350000,1,2,31,2,-0.5,1,1333.8333333333333,1228.0,0.9205397301349325,0.0038109523809523806,172.31428571428572,0
590000,1,2,31,1,-0.5,1,517.5,1716.1666666666667,3.315196394075982,0.0008771186440677966,505.9142857142857,0
240000,1,2,30,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0
200000,4,2,27,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,0
300000,1,2,27,0,0.0,0,130377.5,4369.833333333333,0.03351673216016036,0.43459166666666665,-1138.6,0
240000,2,1,28,0,-0.5,0,5617.666666666667,5746.666666666667,1.0229329219449965,0.023406944444444445,506.6857142857143,0
170000,1,2,28,-1,-1.0,0,4204.833333333333,3800.1666666666665,0.9037257233452239,0.024734313725490193,-2036.0285714285715,0
470000,2,2,30,0,0.0,0,27037.833333333332,3638.0,0.13455137214291,0.057527304964539006,375.8,0
110000,1,2,30,0,0.0,0,52528.666666666664,2838.5,0.054036989209101036,0.4775333333333333,121.6,0
30000,3,2,24,0,0.0,0,27848.0,2083.3333333333335,0.07481043036944383,0.9282666666666667,531.7714285714286,1
80000,2,2,24,1,-0.3333333333333333,2,17613.333333333332,10103.333333333334,0.5736130430257095,0.22016666666666665,-6990.857142857144,0
100000,1,2,24,1,-1.5,1,-78.0,0.0,0.0,-0.00078,0.0,0
160000,2,2,25,0,0.0,0,36062.333333333336,1000.0,0.02772963604852686,0.22538958333333334,-5424.457142857143,0
110000,1,2,27,0,0.0,0,39774.0,1831.1666666666667,0.04603909572796413,0.36158181818181817,-4829.885714285714,0
150000,3,2,28,2,0.3333333333333333,1,109006.66666666667,4692.166666666667,0.043044702090541724,0.7267111111111112,-255.37142857142857,0
390000,1,2,30,0,0.0,0,7368.5,2590.1666666666665,0.3515109020175518,0.018893589743589744,97.85714285714286,0
180000,2,1,30,-2,-2.0,0,7946.0,7241.5,0.9113199236529144,0.044144444444444444,-727.6,1
300000,1,2,29,0,0.0,0,21071.666666666668,1898.0,0.0900728460583243,0.07023888888888889,-8623.028571428571,0
400000,1,1,29,0,0.0,0,11538.166666666666,4580.166666666667,0.3969521883576484,0.028845416666666665,3759.1714285714284,0
110000,1,2,29,2,0.5,2,97090.0,2749.5,0.028319036771660706,0.8826363636363637,-8522.914285714285,0
120000,1,2,28,0,0.0,0,22745.0,1386.8333333333333,0.06097266085835086,0.18954166666666666,455.0857142857143,0
200000,2,2,28,0,-0.6666666666666666,0,7058.833333333333,6075.0,0.8606034849128772,0.03529416666666667,-476.48571428571427,0
120000,2,1,25,0,0.0,0,63793.5,3987.6666666666665,0.06250881748971945,0.5316125,-3705.1714285714284,0
270000,2,2,25,0,0.0,0,133698.83333333334,4523.333333333333,0.03383221514995126,0.4951808641975309,-10601.4,0
250000,1,2,25,0,0.0,0,13634.0,6019.5,0.44150113073772995,0.054536,355.48571428571427,0
130000,2,1,25,0,-0.5,0,21746.166666666668,9248.333333333334,0.4252824230904827,0.16727820512820513,-4155.057142857142,0
290000,1,2,26,-1,-1.1666666666666667,0,18465.833333333332,15176.333333333334,0.8218527744683923,0.06367528735632183,-2044.8285714285714,0
210000,2,2,26,0,0.0,0,40235.0,3034.6666666666665,0.0754232408630924,0.1915952380952381,-11064.971428571429,0
200000,2,2,26,2,0.16666666666666666,2,7070.333333333333,7381.833333333333,1.04403271810103,0.03535166666666666,1504.7999999999997,0
240000,1,2,28,2,1.0,4,4085.6666666666665,695.0,0.17009993881297164,0.01702361111111111,-2301.4857142857145,0
170000,1,1,30,-1,-1.5,0,9689.333333333334,10892.666666666666,1.1241722139085264,0.056996078431372554,1079.5428571428572,0
180000,1,2,28,-1,-1.0,0,9577.833333333334,5245.833333333333,0.5476961091389991,0.05321018518518519,-1950.428571428571,0
280000,1,2,28,-2,-2.0,0,7807.833333333333,1125.3333333333333,0.14412568306010928,0.027885119047619047,-5813.457142857142,0
490000,2,2,28,0,0.0,0,95543.16666666667,17300.0,0.18106967170219446,0.19498605442176872,-4133.4,0
240000,2,2,31,-1,-1.0,0,2882.6666666666665,5041.5,1.7488003700063595,0.012011111111111111,-132.91428571428582,0
150000,1,1,31,0,0.0,0,70589.0,3000.0,0.04249943924350998,0.4705933333333333,1190.9142857142858,0
350000,1,2,32,2,0.3333333333333333,1,276490.8333333333,11468.333333333334,0.04147814335126038,0.7899738095238095,5478.2,0
80000,2,1,30,0,0.0,0,15403.833333333334,983.3333333333334,0.0638362330130702,0.19254791666666668,-2517.9714285714285,0
330000,1,2,31,-1,-1.0,0,7481.5,9699.5,1.296435731788817,0.02267121212121212,-1991.2285714285715,0
20000,2,1,31,1,-0.6666666666666666,1,820.6666666666666,1022.1666666666666,1.2452791878172589,0.04103333333333333,-275.65714285714284,0
210000,2,2,32,0,0.0,0,52464.166666666664,4583.333333333333,0.08736093727167028,0.24982936507936507,3590.6,0
400000,2,2,32,-2,-2.0,0,2720.0,4505.833333333333,1.6564548740885976,0.0068,824.4,0
230000,2,1,28,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,0
200000,1,2,29,-2,-2.0,0,17596.333333333332,17717.666666666668,1.0068858390399607,0.08798166666666667,19.314285714285713,0
180000,2,2,31,-2,-2.0,0,11041.666666666666,11041.666666666666,0.999984905888213,0.06134259259259259,832.1142857142861,0
200000,2,1,30,2,0.3333333333333333,1,31359.333333333332,2591.1666666666665,0.08262780550285134,0.15679666666666667,-1705.7142857142858,0
50000,2,2,26,0,0.0,0,33064.5,1320.6666666666667,0.03994193197169184,0.66129,-7532.542857142857,0
290000,1,2,27,0,-0.3333333333333333,0,901.0,589.0,0.6535971888292954,0.0031068965517241378,134.62857142857143,0
100000,2,1,31,0,0.0,0,73395.83333333333,2693.3333333333335,0.036695914400421456,0.7339583333333333,-3127.7428571428572,0
150000,2,2,32,2,1.0,3,16332.666666666666,2100.0,0.12857536455197607,0.10888444444444444,2020.9714285714285,1
20000,2,2,32,0,-0.8333333333333334,0,3187.3333333333335,1558.0,0.4887843137254902,0.15936666666666668,-1185.4285714285713,0
200000,1,1,32,0,-1.0,0,4602.0,585.5,0.12722268496722558,0.02301,-2986.9714285714285,0
80000,2,2,32,0,0.0,0,54337.166666666664,2155.1666666666665,0.03966272421662209,0.6792145833333333,-13565.171428571428,0
290000,1,2,29,0,0.0,0,70830.0,9334.166666666666,0.13178236203500862,0.2442413793103448,-1553.3714285714286,0
200000,2,1,29,0,0.0,0,126120.66666666667,5457.666666666667,0.04327331593379365,0.6306033333333334,2719.0285714285715,0
150000,2,2,29,-1,-1.0,0,733.8333333333334,1105.5,1.5061307901907357,0.004892222222222222,-59.742857142857154,0
180000,1,2,27,0,0.0,0,64179.833333333336,6627.833333333333,0.10326945050379142,0.35655462962962964,-13046.828571428572,0
420000,2,1,32,0,0.0,0,214298.66666666666,28407.333333333332,0.13255943997206393,0.5102349206349206,-77611.02857142857,0
30000,3,1,29,2,1.3333333333333333,4,13554.833333333334,1248.5,0.09210623386204353,0.4518277777777778,903.1142857142858,1
230000,1,2,31,2,-0.3333333333333333,1,1800.6666666666667,1389.0,0.771309578898658,0.007828985507246377,-251.37142857142857,0
60000,2,2,27,2,1.8333333333333333,6,7522.0,793.1666666666666,0.10544391022090266,0.12536666666666665,566.2285714285714,0
220000,2,2,28,0,0.0,0,44899.666666666664,2918.6666666666665,0.06500395324407292,0.20408939393939393,105.2,0
240000,1,2,29,0,0.0,0,170174.16666666666,6387.333333333333,0.037534058210893534,0.7090590277777777,-3173.1714285714284,0
140000,2,2,31,-2,-2.0,0,543.0,543.0,0.9996931574102486,0.0038785714285714287,21.428571428571427,0
200000,1,2,32,-2,-2.0,0,12276.666666666666,12950.333333333334,1.054859423575569,0.06138333333333333,3578.6857142857143,0
410000,1,2,30,-2,-2.0,0,1874.5,1957.8333333333333,1.044363442389758,0.004571951219512195,-640.6,0
140000,2,1,34,0,0.0,0,52697.5,2489.6666666666665,0.04724434351932091,0.37641071428571427,1757.7428571428572,0
80000,2,2,30,0,0.0,0,77729.83333333333,10022.333333333334,0.12893777606243836,0.9716229166666666,-19742.371428571427,0
340000,2,2,29,0,0.0,0,219519.66666666666,7395.5,0.03368943884341506,0.6456460784313726,-19998.342857142856,0
140000,1,2,29,-1,-1.1666666666666667,0,2509.5,2157.8333333333335,0.8598087395404436,0.017925,-199.68571428571428,1
170000,1,2,30,2,2.0,6,162134.83333333334,5466.666666666667,0.03371675866818803,0.9537343137254902,2827.8571428571427,1
290000,1,2,30,0,-0.16666666666666666,0,165917.16666666666,44647.5,0.26909485044761244,0.5721281609195402,-36108.42857142857,0
360000,2,2,31,0,-1.1666666666666667,0,3580.3333333333335,9796.333333333334,2.7360238327980264,0.00994537037037037,71.37142857142855,0
310000,1,1,32,0,-0.16666666666666666,0,25327.0,23157.166666666668,0.9143212492514625,0.0817,6242.742857142857,1
500000,2,2,32,0,-0.6666666666666666,0,10982.166666666666,7854.666666666667,0.7152092755030807,0.021964333333333332,2420.2,0
250000,1,2,33,2,0.6666666666666666,2,218989.5,8198.5,0.03743783953276334,0.875958,-5947.5142857142855,1
500000,1,2,33,-2,-2.0,0,19270.166666666668,18376.666666666668,0.9536247426960267,0.038540333333333336,11128.142857142857,0
80000,2,1,33,0,0.0,0,60327.833333333336,2172.1666666666665,0.03600594527693056,0.7540979166666667,-5382.371428571429,0
180000,2,2,30,0,0.0,0,19731.5,5451.5,0.27628178055579017,0.10961944444444445,735.1714285714286,0
320000,1,2,30,0,0.0,0,36453.333333333336,1609.1666666666667,0.04414299495704573,0.11391666666666668,-8461.485714285714,0
130000,2,1,30,0,-0.16666666666666666,0,108560.5,25747.0,0.23716692970443562,0.8350807692307692,1724.4857142857143,0
250000,3,2,30,-1,-1.0,0,395.3333333333333,751.5,1.900126422250316,0.0015813333333333332,-268.57142857142856,0
380000,1,2,27,0,-0.16666666666666666,0,49865.333333333336,3208.6666666666665,0.06434642521716752,0.13122456140350877,-11833.999999999998,0
200000,1,2,27,0,-1.3333333333333333,0,4105.833333333333,0.0,0.0,0.020529166666666664,-3519.285714285714,0
260000,4,1,28,0,0.0,0,206395.83333333334,6309.333333333333,0.03056906787599243,0.7938301282051282,-17356.085714285713,0
150000,2,2,28,2,2.0,6,144003.66666666666,5400.0,0.03749900176268456,0.9600244444444443,2165.542857142857,1
100000,1,2,28,1,-1.5,1,-4894.0,0.0,0.0,-0.04894,0.0,0
180000,2,1,28,0,0.0,0,72299.33333333333,3200.0,0.04426033375057919,0.40166296296296294,-2626.342857142857,0
150000,1,2,26,0,0.0,0,105942.83333333333,3311.1666666666665,0.03125422790242552,0.7062855555555555,-13034.085714285715,0
230000,2,2,27,0,0.0,0,122000.16666666667,6166.666666666667,0.05054630998275961,0.5304355072463768,-21638.714285714286,0
160000,2,2,29,0,0.0,0,35522.166666666664,4898.666666666667,0.13790385391350043,0.22201354166666665,-242.82857142857142,0
360000,2,1,30,0,0.0,0,43643.5,7166.666666666667,0.16420862897251223,0.12123194444444445,6120.885714285714,0
150000,3,1,28,0,0.0,0,125332.5,8707.666666666666,0.06947643338528396,0.83555,-8406.257142857143,0
360000,1,1,34,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,1
10000,2,2,37,0,-0.6666666666666666,0,6987.666666666667,4999.333333333333,0.7154339685644096,0.6987666666666666,505.0285714285714,0
20000,2,2,35,0,0.0,0,17915.5,1239.1666666666667,0.06916665116192532,0.895775,699.2857142857143,1
50000,2,1,35,0,0.0,0,29533.166666666668,1666.6666666666667,0.056433408577878104,0.5906633333333333,-2643.8571428571427,0
50000,2,2,37,2,0.5,2,27189.0,1003.3333333333334,0.036901952370735895,0.54378,613.0285714285715,0
60000,2,1,37,2,1.8333333333333333,6,51566.0,2293.8333333333335,0.044483301389476954,0.8594333333333334,1159.942857142857,1
20000,3,2,37,2,1.3333333333333333,4,13264.333333333334,933.6666666666666,0.07038838001181097,0.6632166666666667,10.971428571428572,0
130000,2,2,39,2,1.3333333333333333,4,110529.0,3983.1666666666665,0.036037245071059675,0.850223076923077,1019.7714285714286,0
50000,3,2,36,0,0.0,0,37184.0,1707.1666666666667,0.04591111808341364,0.74368,-6419.428571428572,0
350000,2,1,36,0,0.0,0,47973.833333333336,11633.333333333334,0.242492461194258,0.13706809523809524,2180.542857142857,0
210000,2,1,40,0,0.0,0,44606.333333333336,1901.3333333333333,0.042624580124720236,0.21241111111111113,1184.057142857143,0
10000,2,2,23,2,0.3333333333333333,1,8715.166666666666,766.0,0.08789107320431423,0.8715166666666666,151.8,0
20000,2,1,34,2,1.1666666666666667,4,19166.666666666668,1235.0,0.06443422231111033,0.9583333333333334,416.0571428571429,0
80000,1,1,33,0,0.0,0,69024.83333333333,3018.1666666666665,0.0437257032476156,0.8628104166666666,1421.6857142857143,0
110000,2,2,33,0,0.0,0,85240.16666666667,5988.5,0.07025430058540362,0.7749106060606061,-1076.7142857142858,1
